City_ID,City,Country,Lat,Lng,Max temp,Humidity,Cloudiness,Wind Speed,Current Description
0,susanville,US,40.4163,-120.653,66.2,15,1,11.5,clear sky
1,bluff,NZ,-46.6,168.3333,57.99,57,100,21.99,overcast clouds
2,tuktoyaktuk,CA,69.4541,-133.0374,8.6,92,90,20.71,snow
3,solnechnyy,RU,50.7214,136.6319,40.08,37,14,3.94,few clouds
4,mataura,NZ,-46.1927,168.8643,57.99,57,100,23,overcast clouds
5,komsomolskiy,UZ,40.4272,71.7189,46.4,87,75,2.3,broken clouds
6,hilo,US,19.7297,-155.09,73.4,78,90,7.63,light rain
7,imeni poliny osipenko,RU,52.4201,136.4853,37.58,39,25,6.4,scattered clouds
8,bredasdorp,ZA,-34.5322,20.0403,62.6,94,100,8.05,light rain
9,kodiak,US,57.79,-152.4072,48.2,46,40,23.02,scattered clouds
10,port alfred,ZA,-33.5906,26.891,68.09,83,100,11.92,overcast clouds
11,nhamunda,BR,-2.1861,-56.7131,75.42,93,17,2.59,few clouds
12,polunochnoye,RU,60.8697,60.4153,29.84,98,100,3.49,light snow
13,vaini,TO,-21.2,-175.2,77,69,20,11.5,few clouds
14,qaanaaq,GL,77.484,-69.3632,-11.81,56,16,9.82,few clouds
15,punta arenas,CL,-53.15,-70.9167,41,70,0,14.97,clear sky
16,hobart,AU,-42.8794,147.3294,68,48,40,6.91,scattered clouds
17,myaundzha,RU,63.0494,147.1858,10.2,55,100,4.5,overcast clouds
18,lewisville,US,33.0462,-96.9942,70,49,90,10.36,overcast clouds
19,flinders,AU,-34.5833,150.8552,82,78,75,11.5,broken clouds
20,arraial do cabo,BR,-22.9661,-42.0278,75.54,73,53,10.96,broken clouds
21,ushuaia,AR,-54.8,-68.3,39.2,81,75,19.57,light snow
22,cantanhede,BR,-3.6333,-44.3767,73.62,96,82,2.48,heavy intensity rain
23,firovo,RU,57.4814,33.7021,29.61,93,58,10.65,broken clouds
24,tiksi,RU,71.6872,128.8694,-6.29,96,83,2.93,broken clouds
25,zhangye,CN,38.9342,100.4517,56.26,14,1,4.97,clear sky
26,vuktyl,RU,63.8567,57.3094,14.7,98,80,1.39,broken clouds
27,pangoa,PE,-12.1167,-73,67.95,98,30,1.9,scattered clouds
28,lavrentiya,RU,65.5833,-171,5.02,74,17,2.53,few clouds
29,kamenka,RU,51.3223,42.7678,34,91,29,6.11,scattered clouds
30,atuona,PF,-9.8,-139.0333,80.13,79,76,8.55,light rain
31,fasano,IT,40.8344,17.3584,45,75,0,5.75,clear sky
32,codo,BR,-4.4553,-43.8856,76.35,85,72,2.57,broken clouds
33,khatanga,RU,71.9667,102.5,-0.36,81,10,14.56,clear sky
34,gat,IL,31.61,34.7642,53.01,87,0,2.3,clear sky
35,yellowknife,CA,62.456,-114.3525,24.01,46,75,4.61,broken clouds
36,mgandu,TZ,-5.95,34.1333,58.98,97,88,5.95,overcast clouds
37,kruisfontein,ZA,-34.0033,24.7314,66,81,100,1.99,light rain
38,agirish,RU,61.9247,63.0231,30.83,99,100,2.17,light snow
39,cabo san lucas,MX,22.8909,-109.9124,86,21,1,17.27,clear sky
40,saint-philippe,RE,-21.3585,55.7679,77,69,0,5.75,clear sky
41,mount gambier,AU,-37.8333,140.7667,66.2,48,1,11.5,clear sky
42,upington,ZA,-28.4478,21.2561,66.2,52,0,4.61,clear sky
43,east london,ZA,-33.0153,27.9116,68.23,71,76,13.31,broken clouds
44,darab,IR,28.7519,54.5444,56.1,11,5,1.52,clear sky
45,juneau,US,58.3019,-134.4197,39.2,81,90,14.97,snow
46,tiarei,PF,-17.5333,-149.3333,86,70,20,12.66,few clouds
47,plouzane,FR,48.3833,-4.6167,42.8,93,20,4.61,few clouds
48,dikson,RU,73.5069,80.5464,9.72,91,100,6.31,overcast clouds
49,fortuna,US,40.5982,-124.1573,53.01,87,90,8.05,overcast clouds
50,narsaq,GL,60.9167,-46.05,37.4,87,90,2.3,overcast clouds
51,ponta do sol,PT,32.6667,-17.1,55.99,64,91,4,overcast clouds
52,hermanus,ZA,-34.4187,19.2345,64,91,100,3,overcast clouds
53,mecca,SA,21.4267,39.8261,73.24,41,3,1.54,clear sky
54,awbari,LY,26.5921,12.7805,72.09,11,0,13.67,clear sky
55,barrow,US,71.2906,-156.7887,-0.4,65,1,14.97,clear sky
56,busselton,AU,-33.65,115.3333,73.4,68,3,6.29,clear sky
57,atambua,ID,-9.1061,124.8925,74.71,87,100,10.16,overcast clouds
58,aktas,KZ,49.7789,72.9608,41,81,40,20.13,light rain
59,linjiang,CN,41.8069,126.9078,54.18,22,0,3.56,clear sky
60,pevek,RU,69.7008,170.3133,-4.23,89,96,5.46,overcast clouds
61,nikolskoye,RU,59.7035,30.7861,37.99,75,0,6.71,clear sky
62,hithadhoo,MV,-0.6,73.0833,83.08,75,40,16.08,scattered clouds
63,camacha,PT,33.0833,-16.3333,57.2,82,20,1.32,few clouds
64,hay river,CA,60.8156,-115.7999,21.2,58,64,3.44,broken clouds
65,faanui,PF,-16.4833,-151.75,82.33,75,16,14.99,few clouds
66,coquimbo,CL,-29.9533,-71.3436,60.8,67,0,3.44,clear sky
67,cape town,ZA,-33.9258,18.4232,64,94,0,11.5,clear sky
68,rikitea,PF,-23.1203,-134.9692,77.99,65,0,18.79,clear sky
69,manggar,ID,-2.8833,108.2667,85.24,66,99,8.16,overcast clouds
70,oga,IT,46.4631,10.347,41,86,0,3.44,clear sky
71,arlit,NE,18.7369,7.3853,74.86,9,0,8.25,clear sky
72,cidreira,BR,-30.1811,-50.2056,72.77,76,4,18.43,clear sky
73,laramie,US,41.3114,-105.5911,59,23,1,23.02,clear sky
74,shu,KZ,43.5983,73.7614,46,51,100,7.43,light rain
75,fomboni,KM,-12.28,43.7425,82.45,77,98,10.56,light rain
76,kaduna,NG,10.5222,7.4383,72.3,16,4,6.76,clear sky
77,mahebourg,MU,-20.4081,57.7,80.01,77,39,5.01,scattered clouds
78,severo-kurilsk,RU,50.6789,156.125,29.89,80,100,14.12,overcast clouds
79,tuatapere,NZ,-46.1333,167.6833,57.99,57,93,21.99,overcast clouds
80,port elizabeth,ZA,-33.918,25.5701,66.2,88,75,14.97,light rain
81,lasa,IT,46.6166,10.7002,39.99,74,0,4.61,clear sky
82,brainerd,US,46.358,-94.2008,62.6,23,1,5.75,clear sky
83,jhanjharpur,IN,26.2667,86.2833,76.53,18,33,12.48,scattered clouds
84,berezovyy,RU,51.6667,135.7,37.49,55,66,3.2,broken clouds
85,kapuskasing,CA,49.4169,-82.4331,44.6,33,100,4.61,overcast clouds
86,nortelandia,BR,-14.4547,-56.8028,75.24,84,93,2.57,overcast clouds
87,pangody,RU,65.85,74.4859,32.27,98,100,11.56,overcast clouds
88,zlobin,HR,45.2924,14.6541,41,60,0,5.75,clear sky
89,kulhudhuffushi,MV,6.6221,73.07,82.76,70,41,11.05,scattered clouds
90,bathsheba,BB,13.2167,-59.5167,78.8,65,40,13.8,scattered clouds
91,alofi,NU,-19.0595,-169.9187,78.8,89,100,12.66,light rain
92,padang,ID,-0.9492,100.3543,78.8,89,20,2.3,moderate rain
93,kota belud,MY,6.351,116.4305,84.2,79,20,6.91,few clouds
94,albany,US,42.6001,-73.9662,51.8,37,75,9.22,broken clouds
95,chipinge,ZW,-20.1883,32.6236,57.99,95,3,2.71,clear sky
96,avera,US,33.194,-82.5271,60.8,39,1,4.61,clear sky
97,iqaluit,CA,63.7506,-68.5145,10.4,79,90,11.5,light snow
98,fort nelson,CA,58.8053,-122.7002,50,20,40,3.44,scattered clouds
99,muzhi,RU,65.3667,64.6667,25.97,95,100,4.83,overcast clouds
100,kodinsk,RU,58.6881,99.1844,31.51,93,100,4.41,overcast clouds
101,karratha,AU,-20.7377,116.8463,92.35,26,44,5.64,scattered clouds
102,kombissiri,BF,12.0656,-1.3375,82.4,15,0,3.44,clear sky
103,college,US,64.8569,-147.8028,30.2,59,90,13.8,mist
104,muroto,JP,33.2833,134.15,60.8,55,40,28.77,scattered clouds
105,aykino,RU,62.2248,49.9922,16.99,97,75,3.65,broken clouds
106,goderich,CA,43.7501,-81.7165,35.6,75,72,3.44,broken clouds
107,grand gaube,MU,-20.0064,57.6608,80.01,77,8,5.01,clear sky
108,praia da vitoria,PT,38.7333,-27.0667,59,100,75,9.01,broken clouds
109,mahajanga,MG,-15.7167,46.3167,78.8,94,20,2.3,light rain
110,lebu,CL,-37.6167,-73.65,53.49,92,99,11.74,overcast clouds
111,gao,ML,16.6362,1.637,76.69,6,2,9.26,clear sky
112,road town,VG,18.4167,-64.6167,78.8,73,20,3.44,few clouds
113,marfino,RU,55.7028,37.3822,33.01,80,0,6.71,light snow
114,kavaratti,IN,10.5669,72.642,82.27,68,100,11.95,overcast clouds
115,carnarvon,AU,-24.8667,113.6333,80.6,69,88,19.57,overcast clouds
116,longyearbyen,SJ,78.2186,15.6401,21.2,73,75,26.46,broken clouds
117,biak,ID,-0.9131,122.8766,85.91,62,100,1.39,overcast clouds
118,kashi,CN,39.4547,75.9797,39.2,75,20,4.47,few clouds
119,san carlos de bariloche,AR,-41.1456,-71.3082,59,47,0,12.66,clear sky
120,mezen,RU,65.8522,44.24,30.63,96,100,11.07,light snow
121,northam,GB,51.0333,-4.2167,46.99,88,96,5.99,overcast clouds
122,thompson,CA,55.7435,-97.8558,41,36,90,3.44,overcast clouds
123,paamiut,GL,61.994,-49.6678,36.34,85,100,19.93,overcast clouds
124,devils lake,US,48.1128,-98.8651,57.99,30,40,8.05,scattered clouds
125,whitianga,NZ,-36.8333,175.7,72,66,80,7,broken clouds
126,las cruces,US,32.3123,-106.7783,80.01,19,12,7.07,few clouds
127,vila velha,BR,-20.3297,-40.2925,77,78,20,8.05,few clouds
128,ola,RU,59.5833,151.2833,20.32,53,100,5.77,overcast clouds
129,souillac,MU,-20.5167,57.5167,80.01,77,9,5.01,clear sky
130,borogontsy,RU,62.6683,131.1683,3.81,83,100,3.67,overcast clouds
131,jamestown,US,42.097,-79.2353,46.4,46,1,5.75,clear sky
132,sao filipe,CV,14.8961,-24.4956,73.6,70,0,5.93,clear sky
133,avarua,CK,-21.2078,-159.775,82.4,83,20,13.8,light rain
134,samur,RU,41.8253,48.486,48.11,62,0,2.64,clear sky
135,lorengau,PG,-2.0226,147.2712,81.43,78,100,4.56,overcast clouds
136,benguela,AO,-12.5763,13.4055,79.25,84,88,4.05,overcast clouds
137,idrinskoye,RU,54.3708,92.1358,29.73,88,81,2.17,broken clouds
138,felanitx,ES,39.4696,3.1483,53.01,93,20,1.14,few clouds
139,bethel,US,41.3712,-73.414,53.6,35,1,10.6,clear sky
140,kavieng,PG,-2.5744,150.7967,83.05,70,98,3.4,overcast clouds
141,vitim,RU,59.4511,112.5578,12.92,78,89,5.1,overcast clouds
142,kaitangata,NZ,-46.2817,169.8464,59,54,92,21.99,overcast clouds
143,maroantsetra,MG,-15.4333,49.7333,74.66,92,85,3.29,overcast clouds
144,ulladulla,AU,-35.35,150.4667,73.99,78,75,11.5,broken clouds
145,nanortalik,GL,60.1432,-45.2371,33.6,89,45,5.91,scattered clouds
146,le port,RE,-20.9373,55.2919,77,73,0,11.5,clear sky
147,diu,IN,20.7141,70.9822,74.93,78,0,9.13,clear sky
148,manta,EC,-0.95,-80.7333,78.8,78,75,6.91,broken clouds
149,kapaa,US,22.0752,-159.319,77,57,90,17.27,overcast clouds
150,vila franca do campo,PT,37.7167,-25.4333,60.8,94,75,9.22,broken clouds
151,alta floresta,BR,-9.8756,-56.0861,74.43,91,100,1.32,overcast clouds
152,nome,US,64.5011,-165.4064,3,71,1,23.02,clear sky
153,tezu,IN,27.9167,96.1667,82.4,16,93,1.7,overcast clouds
154,vao,NC,-22.6667,167.4833,76.3,63,38,18.61,scattered clouds
155,airai,TL,-8.9266,125.4092,64.4,90,100,4.88,overcast clouds
156,santa isabel,BR,-23.3156,-46.2214,68,77,75,6.91,broken clouds
157,marawi,PH,7.9986,124.2928,82,80,100,5.01,overcast clouds
158,belmonte,BR,-15.8631,-38.8828,75.2,88,0,2.3,clear sky
159,vostok,RU,46.4856,135.8833,42.04,38,8,7.29,clear sky
160,victoria,HK,22.2855,114.1577,73,84,100,1.99,overcast clouds
161,san policarpo,PH,12.1791,125.5072,83.07,62,90,8.5,overcast clouds
162,jizan,SA,17.3333,42.6667,80.6,78,0,2.46,clear sky
163,mount pleasant,US,32.7941,-79.8626,57.99,67,75,8.99,broken clouds
164,hasaki,JP,35.7333,140.8333,55.4,100,75,18.41,moderate rain
165,torbay,CA,47.6666,-52.7314,37.99,100,90,12.66,fog
166,kajaani,FI,64.2273,27.7285,33.8,93,90,14.97,snow
167,amapa,BR,1,-52,73.06,98,100,2.08,overcast clouds
168,jieshou,CN,33.2634,115.3611,50.32,65,100,6.98,overcast clouds
169,butaritari,KI,3.0707,172.7902,82.51,78,92,14.23,overcast clouds
170,quatre cocos,MU,-20.2078,57.7625,80.01,77,18,5.01,few clouds
171,zhigansk,RU,66.7697,123.3711,-5.3,91,100,7.63,overcast clouds
172,naica,MX,27.85,-105.4833,75.06,26,0,10.13,clear sky
173,lagoa,PT,39.05,-27.9833,59.85,84,63,15.77,broken clouds
174,kahramanmaras,TR,38,37,53.6,71,75,12.66,broken clouds
175,healesville,AU,-37.65,145.5167,71.01,66,9,3,clear sky
176,ilulissat,GL,69.2167,-51.1,17.6,73,75,11.5,broken clouds
177,lucera,IT,41.5082,15.3351,41,81,0,10.36,clear sky
178,santo antonio do sudoeste,BR,-26.0736,-53.7253,66.24,79,99,3.22,overcast clouds
179,manokwari,ID,-0.8667,134.0833,82.58,75,100,1.86,overcast clouds
180,wagar,SD,16.1525,36.2032,71.76,45,3,10.71,clear sky
181,gamboma,CG,-1.8764,15.8644,74.19,90,99,3.62,light rain
182,mar del plata,AR,-38.0023,-57.5575,68,94,90,6.91,overcast clouds
183,skibbereen,IE,51.55,-9.2667,44.6,81,75,16.11,broken clouds
184,norman wells,CA,65.282,-126.8329,30.2,51,75,6.91,broken clouds
185,rocha,UY,-34.4833,-54.3333,63.03,97,6,6.42,clear sky
186,yei,SS,4.095,30.6779,72.3,70,100,5.95,overcast clouds
187,excelsior springs,US,39.3392,-94.2261,73.4,37,1,9.22,clear sky
188,middletown,US,39.5151,-84.3983,64.4,76,1,2.98,clear sky
189,yar-sale,RU,66.8333,70.8333,32.56,99,100,7.58,light snow
190,clyde river,CA,70.4692,-68.5914,-13,77,75,9.22,broken clouds
191,georgetown,MY,5.4112,100.3354,84.99,89,20,4.61,few clouds
192,tevaitoa,PF,-16.7833,-151.5,82.09,75,20,16.02,light rain
193,tucurui,BR,-3.7661,-49.6725,75.9,93,71,3.33,broken clouds
194,cockburn town,TC,21.4612,-71.1419,73.87,72,100,24.96,overcast clouds
195,churapcha,RU,62.0025,132.4325,5.41,77,100,3.76,overcast clouds
196,new norfolk,AU,-42.7826,147.0587,66.99,52,70,3,broken clouds
197,puerto ayora,EC,-0.7393,-90.3518,77,95,31,2.66,scattered clouds
198,dabola,GN,10.75,-11.1167,79.63,27,56,4.07,broken clouds
199,castro,BR,-24.7911,-50.0119,57.07,98,83,7.67,broken clouds
200,codrington,AU,-38.2667,141.9667,64.26,51,4,10.65,clear sky
201,santa rosa,PH,14.3122,121.1114,82,78,75,9.22,broken clouds
202,te anau,NZ,-45.4167,167.7167,57.45,67,87,7.65,overcast clouds
203,sitka,US,57.0531,-135.33,39.2,93,90,9.22,light intensity drizzle
204,cururupu,BR,-1.8283,-44.8683,75.25,96,98,4.21,overcast clouds
205,acapulco,MX,16.8634,-99.8901,82.4,74,40,5.75,scattered clouds
206,chuy,UY,-33.6971,-53.4616,67.5,88,0,9.84,clear sky
207,shenzhen,CN,22.5455,114.0683,75.99,99,100,6.53,overcast clouds
208,palmares do sul,BR,-30.2578,-50.5097,71.62,75,6,16.82,clear sky
209,port hardy,CA,50.6996,-127.4199,44.6,57,20,18.41,few clouds
210,ribeira grande,PT,38.5167,-28.7,61.21,79,94,14.45,overcast clouds
211,ostrovnoy,RU,68.0531,39.5131,33.48,90,100,18.54,overcast clouds
212,chiautla,MX,19.5333,-98.8833,69.8,17,75,14.97,broken clouds
213,kenai,US,60.5544,-151.2583,39.2,69,1,31.07,clear sky
214,juba,SS,4.8517,31.5825,76.71,61,100,6.51,light rain
215,xam nua,LA,20.4197,104.0439,69.46,89,95,3.29,overcast clouds
216,pangnirtung,CA,66.1451,-65.7125,-1.32,74,23,8.39,few clouds
217,hastings,GB,50.8552,0.5729,45,85,33,5.01,scattered clouds
218,bay roberts,CA,47.5999,-53.2648,39.99,95,96,4,overcast clouds
219,coahuayana,MX,18.7333,-103.6833,72.68,73,34,1.07,scattered clouds
220,jamkhed,IN,18.7362,75.3121,81.27,36,37,10.65,scattered clouds
221,talnakh,RU,69.4865,88.3972,7.45,72,100,11.86,overcast clouds
222,teya,RU,60.3778,92.6267,33.46,88,100,8.05,overcast clouds
223,constitucion,CL,-35.3333,-72.4167,56.8,85,94,7.99,overcast clouds
224,vestmannaeyjar,IS,63.4427,-20.2734,20.89,56,31,25.41,scattered clouds
225,pampierstad,ZA,-27.7832,24.6877,62.6,50,0,3.09,clear sky
226,okhotsk,RU,59.3833,143.3,24.66,90,100,4.43,light snow
227,mjolby,SE,58.326,15.1237,41,75,75,27.63,light rain
228,chapais,CA,49.7834,-74.8492,33.8,75,1,4.61,clear sky
229,vaitape,PF,-16.5167,-151.75,82.31,75,16,15.08,few clouds
230,nishihara,JP,26.1842,127.7558,71.6,60,20,21.85,few clouds
231,moose factory,CA,51.2585,-80.6094,28.4,93,1,3.44,clear sky
232,tambura,SS,5.6,27.4667,74.75,46,98,3.74,overcast clouds
233,saskylakh,RU,71.9167,114.0833,-5.8,86,5,5.39,clear sky
234,grindavik,IS,63.8424,-22.4338,19.4,63,75,12.66,broken clouds
235,tautira,PF,-17.7333,-149.15,86,70,20,12.66,few clouds
236,vyazemskiy,RU,47.5378,134.7525,50.74,26,64,12.82,broken clouds
237,guerrero negro,MX,27.9769,-114.0611,61.39,79,51,16.53,broken clouds
238,arkhangelsk,RU,64.5401,40.5433,33.8,93,90,6.71,light rain and snow
239,khandyga,RU,62.6667,135.6,1.83,82,57,2.95,broken clouds
240,yulara,AU,-25.2406,130.9889,80.6,26,0,16.11,clear sky
241,bridlington,GB,54.0831,-0.1919,41,68,92,7,overcast clouds
242,arlington,US,32.7357,-97.1081,70,45,90,9.22,overcast clouds
243,platteville,US,42.7342,-90.4785,66.2,37,1,10.36,clear sky
244,pitimbu,BR,-7.4706,-34.8086,78.8,89,20,6.91,few clouds
245,san patricio,US,28.017,-97.5169,71.6,68,1,12.66,clear sky
246,rawson,AR,-43.3002,-65.1023,76.68,43,13,15.61,few clouds
247,kushiro,JP,42.975,144.3747,39.2,52,75,12.66,broken clouds
248,kungurtug,RU,50.5994,97.5228,29.61,70,4,1.34,clear sky
249,hanover,DE,52.3705,9.7332,44.01,75,0,17.27,clear sky
250,takestan,IR,36.0696,49.6959,39.2,65,0,4.61,clear sky
251,trinidad,BO,-14.8333,-64.9,71.83,97,84,2.75,broken clouds
252,dingle,PH,10.9995,122.6711,86.29,55,100,11.52,overcast clouds
253,tual,ID,-5.6667,132.75,83.8,72,32,5.97,scattered clouds
254,fairbanks,US,64.8378,-147.7164,30.2,69,75,17.27,light snow
255,grand baie,MU,-20.0182,57.5802,80.01,77,19,3,few clouds
256,virginia beach,US,36.8529,-75.978,57,62,1,1.34,clear sky
257,hearst,CA,49.6835,-83.6665,42.8,49,100,2.3,light rain
258,wanlaweyn,SO,2.6185,44.8938,79.41,79,61,5.39,broken clouds
259,miragoane,HT,18.4423,-73.0876,78.26,73,24,4.52,few clouds
260,wilmington,US,34.2257,-77.9447,59,58,1,9.22,clear sky
261,gladstone,AU,-23.85,151.25,78.8,73,90,12.66,light rain
262,soskovo,RU,52.7475,35.3828,32.31,81,15,6.15,few clouds
263,coari,BR,-4.085,-63.1414,75.04,96,100,1.86,overcast clouds
264,segesd,HU,46.3414,17.3513,32,74,4,6.02,clear sky
265,atar,MR,20.5169,-13.0499,78.85,12,54,9.04,broken clouds
266,vysokogornyy,RU,50.1167,139.15,33.93,55,17,4.14,few clouds
267,micheweni,TZ,-4.9667,39.8333,79.21,84,90,9.62,light rain
268,namibe,AO,-15.1961,12.1522,79.48,79,33,7.45,scattered clouds
269,udachnyy,RU,66.4167,112.4,-4.79,90,94,7.2,overcast clouds
270,abu dhabi,AE,24.4667,54.3667,73.4,68,0,9.22,clear sky
271,ancud,CL,-41.8697,-73.8203,57,90,100,13,overcast clouds
272,broome,US,42.2506,-75.833,44.6,49,1,6.91,clear sky
273,carmen,MX,18.6333,-91.8333,78.8,69,75,11.5,broken clouds
274,ikalamavony,MG,-21.15,46.5833,65.71,96,85,2.68,overcast clouds
275,port macquarie,AU,-31.4333,152.9167,77,61,100,4.61,overcast clouds
276,oranjemund,NA,-28.55,16.4333,61.25,96,7,7.45,clear sky
277,adrar,MR,20.5022,-10.0711,75.34,12,4,10.71,clear sky
278,bengkulu,ID,-3.8004,102.2655,81.68,70,100,8.66,overcast clouds
279,saint george,US,37.1041,-113.5841,82.4,6,1,13.8,clear sky
280,necochea,AR,-38.5473,-58.7368,62.01,80,0,5.99,clear sky
281,leningradskiy,RU,69.3833,178.4167,7.43,82,100,1.59,overcast clouds
282,matara,LK,5.9485,80.5353,79.2,78,95,6.62,overcast clouds
283,prince rupert,CA,54.3161,-130.3201,42.8,75,90,5.75,overcast clouds
284,ahipara,NZ,-35.1667,173.1667,68.81,62,100,5.88,overcast clouds
285,gambela,ET,8.25,34.5833,81.05,54,99,1.25,overcast clouds
286,waingapu,ID,-9.6567,120.2641,77.2,85,100,13.47,light rain
287,cabra,ES,37.4725,-4.4421,57.2,88,75,4.61,broken clouds
288,pimbalayan,PH,6.8692,124.6725,87.67,62,99,1.41,overcast clouds
289,dunedin,NZ,-45.8742,170.5036,60.01,67,71,28.99,broken clouds
290,luderitz,NA,-26.6481,15.1594,67.87,70,35,16.46,scattered clouds
291,tateyama,JP,34.9833,139.8667,62.6,88,75,10.36,broken clouds
292,port lincoln,AU,-34.7333,135.8667,68.38,64,0,10.98,clear sky
293,simao,CN,22.7886,100.9748,57.15,94,100,1.86,moderate rain
294,gilgit,PK,35.9221,74.3087,47.62,88,92,0.85,overcast clouds
295,quelimane,MZ,-17.8786,36.8883,71.15,93,75,2.46,light rain
296,mukerian,IN,31.9506,75.6158,75.65,28,93,4.27,overcast clouds
297,sinnamary,GF,5.3833,-52.95,76.86,92,100,9.8,overcast clouds
298,guisa,CU,20.255,-76.5386,71.6,68,20,9.22,few clouds
299,asau,RO,46.4333,26.4,33.01,67,12,3.29,light snow
300,esperance,AU,-33.8667,121.9,66.2,77,47,11.5,scattered clouds
301,auki,SB,-8.7676,160.7034,86.29,68,80,1.43,broken clouds
302,san felipe,VE,10.3399,-68.7425,72.1,94,90,3.67,overcast clouds
303,rio cuarto,AR,-33.1307,-64.3499,69.8,68,0,14.97,clear sky
304,verkhoyansk,RU,67.5447,133.385,-5.06,85,100,4.05,overcast clouds
305,hamilton,US,39.1834,-84.5333,63,51,1,3.44,clear sky
306,sioux lookout,CA,50.1001,-91.917,48.2,40,20,6.91,few clouds
307,sobolevo,RU,54.4299,31.8996,31.12,75,35,8.1,scattered clouds
308,umm lajj,SA,25.0213,37.2685,79.93,24,0,19.64,clear sky
309,lata,PT,40.1629,-8.3327,55,93,40,2.3,mist
310,aklavik,CA,68.2191,-135.0107,19.4,73,73,6.91,broken clouds
311,spencer,US,43.1414,-95.1444,68,22,1,10.36,clear sky
312,rorvik,NO,64.8621,11.2373,38.05,57,100,31.14,light rain
313,tasiilaq,GL,65.6145,-37.6368,19.4,86,90,17.27,light snow
314,pemangkat,ID,1.1667,108.9667,82.35,73,37,5.97,scattered clouds
315,williams lake,CA,52.1415,-122.1445,46.99,56,75,8.05,broken clouds
316,warri,NG,5.5167,5.75,78.04,89,6,3.4,clear sky
317,longhua,CN,23.6137,114.1919,79.09,52,82,3.71,broken clouds
318,jinchang,CN,38.4953,102.1739,52.57,31,0,10.85,clear sky
319,ayni,TJ,39.3941,68.5377,31.91,87,30,5.61,scattered clouds
320,shestakovo,RU,56.4915,103.96,32.59,85,100,5.41,overcast clouds
321,danielskuil,ZA,-28.1887,23.5395,62.53,40,0,1.61,clear sky
322,sao joao da barra,BR,-21.6403,-41.0511,72.72,83,97,8.46,overcast clouds
323,key west,US,24.5557,-81.7826,71.6,56,1,11.5,clear sky
324,svetlogorsk,BY,52.6333,29.7333,31.05,82,24,6.31,few clouds
325,hvolsvollur,IS,63.7533,-20.2243,14,78,18,5.99,few clouds
326,sistranda,NO,63.7256,8.834,32,100,75,12.66,light rain
327,chamba,IN,32.5667,76.1333,67.17,42,56,6.96,broken clouds
328,huilong,CN,31.8111,121.655,59,48,3,1.01,clear sky
329,xining,CN,36.6167,101.7667,41.13,45,0,2.01,clear sky
330,marshall,US,34.3834,-86.3333,59,36,1,1.59,clear sky
331,belyy yar,RU,53.6039,91.3903,28.4,86,83,3.42,smoke
332,bonito,BR,-21.1211,-56.4819,78.73,45,84,0.76,broken clouds
333,prescott,US,34.54,-112.4685,75.2,9,1,11.5,clear sky
334,aljezur,PT,37.3191,-8.8033,54.61,91,26,4.94,scattered clouds
335,poum,NC,-20.2333,164.0167,80.1,68,49,24.87,scattered clouds
336,geraldton,AU,-28.7667,114.6,75.2,73,90,17.27,overcast clouds
337,anadyr,RU,64.75,177.4833,0,65,0,6.71,clear sky
338,yeppoon,AU,-23.1333,150.7333,77,83,90,8.05,light rain
339,agadez,NE,19.75,10.25,68.81,12,0,3.29,clear sky
340,olafsvik,IS,64.8945,-23.7142,20.01,52,100,8.93,overcast clouds
341,verkhnevilyuysk,RU,63.4453,120.3167,-0.27,86,100,6.82,overcast clouds
342,varkaus,FI,62.3153,27.873,36,80,90,20.71,overcast clouds
343,tilichiki,RU,60.4667,166.1,17.96,83,100,13.69,overcast clouds
344,san cristobal,VE,7.7669,-72.225,78.8,94,75,2.3,broken clouds
345,aksu,CN,41.1231,80.2644,47.17,42,100,4.47,overcast clouds
346,cherskiy,RU,68.75,161.3,0.91,85,46,2.24,scattered clouds
347,petatlan,MX,17.5167,-101.2667,75.54,68,24,2.19,few clouds
348,chokurdakh,RU,70.6333,147.9167,-8.27,85,6,4.21,clear sky
349,hami,CN,42.8,93.45,54.77,30,53,11.41,broken clouds
350,placido de castro,BR,-10.3353,-67.1856,73.45,98,94,2.19,overcast clouds
351,victor harbor,AU,-35.5667,138.6167,66.99,67,11,1.01,few clouds
352,santona,ES,43.4439,-3.4576,46.99,93,5,1.14,clear sky
353,lusambo,CD,-4.9667,23.45,68.25,99,98,1.23,overcast clouds
354,pierre,US,44.3683,-100.351,75.2,17,1,6.91,clear sky
355,ulaangom,MN,49.9811,92.0667,36.72,36,0,0.34,clear sky
356,lompoc,US,34.6391,-120.4579,57.2,67,100,10.36,overcast clouds
357,bolobo,CD,-2.1667,16.2333,73.49,95,100,3.47,light rain
358,bambous virieux,MU,-20.3428,57.7575,80.01,77,25,5.01,scattered clouds
359,mocuba,MZ,-16.8392,36.9856,66,97,1,3.27,clear sky
360,kuryk,KZ,43.2,51.65,47.5,85,3,11.43,clear sky
361,berlevag,NO,70.8578,29.0864,34.54,84,100,9.98,overcast clouds
362,katsuura,JP,35.1333,140.3,62.6,94,75,9.22,mist
363,vicuna,CL,-30.0319,-70.7081,60.8,67,0,3.44,clear sky
364,prattville,US,32.464,-86.4597,64.4,62,1,2.42,clear sky
365,itarema,BR,-2.9248,-39.9167,77.23,89,61,10.02,broken clouds
366,springbok,ZA,-29.6643,17.8865,59.81,77,0,2.59,clear sky
